Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,day_name,weekday,is_weekend,sleep_efficiency,activity_level,total_active_minutes,non_sedentary_minutes,active_percentage,steps_bin
4558609924,4/17/2016,9634,6.40000009536743,6.40000009536743,0,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,2117,2016-04-17,NA,NA,NA,Sunday,7,TRUE,NA,Somewhat Active,330,330,1,"[7.5e+03,1e+04)"
4558609924,4/18/2016,8940,5.90999984741211,5.90999984741211,0,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,2116,2016-04-18,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,360,360,1,"[7.5e+03,1e+04)"
4558609924,4/19/2016,5401,3.5699999332428,3.5699999332428,0,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,1876,2016-04-19,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,258,258,1,"[5e+03,7.5e+03)"
4558609924,4/20/2016,4803,3.17000007629395,3.17000007629395,0,0,0,3.17000007629395,0,0,0,222,1218,1788,2016-04-20,NA,NA,NA,Wednesday,3,FALSE,NA,Sedentary,222,222,1,"[2.5e+03,5e+03)"
4558609924,4/21/2016,13743,9.07999992370605,9.07999992370605,0,0.419999986886978,0.970000028610229,7.69999980926514,0,6,21,432,844,2486,2016-04-21,1,126,137,Thursday,4,FALSE,0.9197080291970803,Highly Active,459,596,0.7701342281879194,"[1.25e+04,1.5e+04)"
4558609924,4/22/2016,9601,6.34999990463257,6.34999990463257,0,1.37000000476837,1.5,3.47000002861023,0,20,25,273,1122,2094,2016-04-22,NA,NA,NA,Friday,5,FALSE,NA,Somewhat Active,318,318,1,"[7.5e+03,1e+04)"
4558609924,4/23/2016,6890,4.55000019073486,4.55000019073486,0,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,2085,2016-04-23,NA,NA,NA,Saturday,6,TRUE,NA,Low Active,318,318,1,"[5e+03,7.5e+03)"
4558609924,4/24/2016,8563,5.65999984741211,5.65999984741211,0,0,0,5.65000009536743,0,0,0,395,1045,2173,2016-04-24,NA,NA,NA,Sunday,7,TRUE,NA,Somewhat Active,395,395,1,"[7.5e+03,1e+04)"
4558609924,4/25/2016,8095,5.34999990463257,5.34999990463257,0,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,2225,2016-04-25,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,368,447,0.8232662192393736,"[7.5e+03,1e+04)"
4558609924,4/26/2016,9148,6.05000019073486,6.05000019073486,0,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,2223,2016-04-26,1,103,121,Tuesday,2,FALSE,0.8512396694214877,Somewhat Active,336,378,0.8888888888888888,"[7.5e+03,1e+04)"
4558609924,4/27/2016,9557,6.32000017166138,6.32000017166138,0,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,2098,2016-04-27,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,353,353,1,"[7.5e+03,1e+04)"
4558609924,4/28/2016,9451,6.25,6.25,0,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,2185,2016-04-28,NA,NA,NA,Thursday,4,FALSE,NA,Somewhat Active,379,455,0.832967032967033,"[7.5e+03,1e+04)"
4558609924,4/29/2016,7833,5.17999982833862,5.17999982833862,0,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,1918,2016-04-29,1,171,179,Friday,5,FALSE,0.9553072625698324,Somewhat Active,241,344,0.7005813953488372,"[7.5e+03,1e+04)"
4558609924,4/30/2016,10319,6.82000017166138,6.82000017166138,0,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,2105,2016-04-30,NA,NA,NA,Saturday,6,TRUE,NA,Active,329,329,1,"[1e+04,1.25e+04)"
4558609924,5/1/2016,3428,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,190,1121,1692,2016-05-01,1,115,129,Sunday,7,TRUE,0.8914728682170543,Sedentary,190,319,0.5956112852664577,"[2.5e+03,5e+03)"
4558609924,5/2/2016,7891,5.21999979019165,5.21999979019165,0,0,0,5.21999979019165,0,0,0,383,1057,2066,2016-05-02,NA,NA,NA,Monday,1,FALSE,NA,Somewhat Active,383,383,1,"[7.5e+03,1e+04)"
4558609924,5/3/2016,5267,3.48000001907349,3.48000001907349,0,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,1953,2016-05-03,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,268,268,1,"[5e+03,7.5e+03)"
4558609924,5/4/2016,5232,3.46000003814697,3.46000003814697,0,0,0,3.46000003814697,0,0,0,252,1188,1842,2016-05-04,NA,NA,NA,Wednesday,3,FALSE,NA,Low Active,252,252,1,"[5e+03,7.5e+03)"
4558609924,5/5/2016,10611,7.01000022888184,7.01000022888184,0,1.00999999046326,0.5,5.51000022888184,0,14,8,370,1048,2262,2016-05-05,NA,NA,NA,Thursday,4,FALSE,NA,Active,392,392,1,"[1e+04,1.25e+04)"
4558609924,5/6/2016,3755,2.48000001907349,2.48000001907349,0,0,0,2.48000001907349,0,0,0,202,1238,1722,2016-05-06,NA,NA,NA,Friday,5,FALSE,NA,Sedentary,202,202,1,"[2.5e+03,5e+03)"
4558609924,5/7/2016,8237,5.44000005722046,5.44000005722046,0,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,1973,2016-05-07,NA,NA,NA,Saturday,6,TRUE,NA,Somewhat Active,272,324,0.8395061728395061,"[7.5e+03,1e+04)"
4558609924,5/8/2016,6543,4.32999992370605,4.32999992370605,0,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,2666,2016-05-08,1,123,134,Sunday,7,TRUE,0.917910447761194,Low Active,339,421,0.8052256532066508,"[5e+03,7.5e+03)"
4558609924,5/9/2016,11451,7.57000017166138,7.57000017166138,0,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,2223,2016-05-09,NA,NA,NA,Monday,1,FALSE,NA,Active,375,375,1,"[1e+04,1.25e+04)"
4558609924,5/10/2016,6435,4.25,4.25,0,0.740000009536743,1.12000000476837,2.39000010490417,0,11,18,220,1191,1889,2016-05-10,NA,NA,NA,Tuesday,2,FALSE,NA,Low Active,249,249,1,"[5e+03,7.5e+03)"
4558609924,5/11/2016,9108,6.01999998092651,6.01999998092651,0,0.259999990463257,1.82000005245209,3.94000005722046,0,4,31,324,1081,2131,2016-05-11,NA,NA,NA,Wednesday,3,FALSE,NA,Somewhat Active,359,359,1,"[7.5e+03,1e+04)"
4558609924,5/12/2016,6307,4.17000007629395,4.17000007629395,0,0,0,4.17000007629395,0,0,0,247,736,1452,2016-05-12,NA,NA,NA,Thursday,4,FALSE,NA,Low Active,247,704,0.3508522727272727,"[5e+03,7.5e+03)"
4702921684,4/12/2016,7213,5.88000011444092,5.88000011444092,0,0,0,5.84999990463257,0,0,0,263,718,2947,2016-04-12,1,425,439,Tuesday,2,FALSE,0.9681093394077449,Low Active,263,722,0.36426592797783935,"[5e+03,7.5e+03)"
4702921684,4/13/2016,6877,5.57999992370605,5.57999992370605,0,0,0,5.57999992370605,0,0,0,258,777,2898,2016-04-13,2,400,430,Wednesday,3,FALSE,0.9302325581395349,Low Active,258,663,0.3891402714932127,"[5e+03,7.5e+03)"
4702921684,4/14/2016,7860,6.36999988555908,6.36999988555908,0,0,0,6.36999988555908,0,0,0,271,772,2984,2016-04-14,1,384,415,Thursday,4,FALSE,0.9253012048192771,Somewhat Active,271,668,0.405688622754491,"[7.5e+03,1e+04)"
4702921684,4/15/2016,6506,5.28000020980835,5.28000020980835,0,0.0700000002980232,0.419999986886978,4.78999996185303,0,1,8,256,944,2896,2016-04-15,1,253,257,Friday,5,FALSE,0.9844357976653697,Low Active,265,496,0.5342741935483871,"[5e+03,7.5e+03)"
4702921684,4/16/2016,11140,9.02999973297119,9.02999973297119,0,0.239999994635582,1.25,7.53999996185303,0,3,24,335,556,3328,2016-04-16,2,382,406,Saturday,6,TRUE,0.9408866995073891,Active,362,884,0.4095022624434389,"[1e+04,1.25e+04)"
4702921684,4/17/2016,12692,10.289999961853,10.289999961853,0,0.959999978542328,3.46000003814697,5.88000011444092,0,12,66,302,437,3394,2016-04-17,1,591,612,Sunday,7,TRUE,0.9656862745098039,Highly Active,380,1003,0.37886340977068794,"[1.25e+04,1.5e+04)"
4702921684,4/18/2016,9105,7.38000011444092,7.38000011444092,0,1.82000005245209,1.49000000953674,4.07000017166138,0,22,30,191,890,3013,2016-04-18,1,293,312,Monday,1,FALSE,0.9391025641025641,Somewhat Active,243,550,0.44181818181818183,"[7.5e+03,1e+04)"
4702921684,4/19/2016,6708,5.44000005722046,5.44000005722046,0,0.879999995231628,0.370000004768372,4.19000005722046,0,10,8,179,757,2812,2016-04-19,1,457,487,Tuesday,2,FALSE,0.9383983572895277,Low Active,197,683,0.2884333821376281,"[5e+03,7.5e+03)"
4702921684,4/20/2016,8793,7.13000011444092,7.13000011444092,0,0.159999996423721,1.23000001907349,5.73000001907349,0,2,29,260,717,3061,2016-04-20,1,454,468,Wednesday,3,FALSE,0.9700854700854701,Somewhat Active,291,723,0.4024896265560166,"[7.5e+03,1e+04)"
4702921684,4/21/2016,6530,5.30000019073486,5.30000019073486,0,0.310000002384186,2.04999995231628,2.94000005722046,0,4,41,144,901,2729,2016-04-21,1,425,434,Thursday,4,FALSE,0.9792626728110599,Low Active,189,539,0.35064935064935066,"[5e+03,7.5e+03)"
4702921684,4/22/2016,1664,1.35000002384186,1.35000002384186,0,0,0,1.35000002384186,0,0,0,72,1341,2241,2016-04-22,NA,NA,NA,Friday,5,FALSE,NA,Sedentary,72,99,0.7272727272727273,"[0,2.5e+03)"
4702921684,4/23/2016,15126,12.2700004577637,12.2700004577637,0,0.759999990463257,3.24000000953674,8.27000045776367,0,9,66,408,469,3691,2016-04-23,1,465,475,Saturday,6,TRUE,0.9789473684210527,Highly Active,483,971,0.49742533470648814,"[1.5e+04,1.75e+04)"
4702921684,4/24/2016,15050,12.2200002670288,12.2200002670288,0,1.20000004768372,5.11999988555908,5.88000011444092,0,15,95,281,542,3538,2016-04-24,1,480,506,Sunday,7,TRUE,0.9486166007905138,Highly Active,391,898,0.4354120267260579,"[1.5e+04,1.75e+04)"
4702921684,4/25/2016,9167,7.42999982833862,7.42999982833862,0,0.490000009536743,0.819999992847443,6.1100001335144,0,6,15,270,730,3064,2016-04-25,1,370,380,Monday,1,FALSE,0.9736842105263158,Somewhat Active,291,710,0.4098591549295775,"[7.5e+03,1e+04)"
4702921684,4/26/2016,6108,4.94999980926514,4.94999980926514,0,0.0700000002980232,0.349999994039536,4.53999996185303,0,1,8,216,765,2784,2016-04-26,1,421,429,Tuesday,2,FALSE,0.9813519813519813,Low Active,225,675,0.3333333333333333,"[5e+03,7.5e+03)"
4702921684,4/27/2016,7047,5.71999979019165,5.71999979019165,0,0.0900000035762787,0.800000011920929,4.78000020980835,0,1,16,238,733,2908,2016-04-27,1,432,449,Wednesday,3,FALSE,0.9621380846325167,Low Active,255,707,0.3606789250353607,"[5e+03,7.5e+03)"
4702921684,4/28/2016,9023,7.32000017166138,7.32000017166138,0,1.12999999523163,0.419999986886978,5.76999998092651,0,14,9,232,738,3033,2016-04-28,1,442,461,Thursday,4,FALSE,0.9587852494577006,Somewhat Active,255,702,0.36324786324786323,"[7.5e+03,1e+04)"
4702921684,4/29/2016,9930,8.05000019073486,8.05000019073486,0,1.05999994277954,0.920000016689301,6.07000017166138,0,12,19,267,692,3165,2016-04-29,1,433,447,Friday,5,FALSE,0.9686800894854586,Somewhat Active,298,748,0.3983957219251337,"[7.5e+03,1e+04)"
4702921684,4/30/2016,10144,8.22999954223633,8.22999954223633,0,0.319999992847443,2.02999997138977,5.88000011444092,0,4,36,263,728,3115,2016-04-30,1,479,501,Saturday,6,TRUE,0.9560878243512974,Active,303,712,0.425561797752809,"[1e+04,1.25e+04)"
4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2017,2016-05-01,NA,NA,NA,Sunday,7,TRUE,NA,Sedentary,0,0,0,"[0,2.5e+03)"
4702921684,5/2/2016,7245,5.92000007629395,5.92000007629395,0,0.379999995231628,1.74000000953674,3.75999999046326,0,5,40,195,1131,2859,2016-05-02,NA,NA,NA,Monday,1,FALSE,NA,Low Active,240,309,0.7766990291262136,"[5e+03,7.5e+03)"
4702921684,5/3/2016,9454,7.67000007629395,7.67000007629395,0,0,0,7.67000007629395,0,0,0,313,729,3145,2016-05-03,1,327,373,Tuesday,2,FALSE,0.8766756032171582,Somewhat Active,313,711,0.44022503516174405,"[7.5e+03,1e+04)"
4702921684,5/4/2016,8161,6.61999988555908,6.61999988555908,0,0.340000003576279,0.730000019073486,5.53999996185303,0,4,15,251,757,3004,2016-05-04,1,412,434,Wednesday,3,FALSE,0.9493087557603687,Somewhat Active,270,683,0.3953147877013177,"[7.5e+03,1e+04)"
4702921684,5/5/2016,8614,6.98999977111816,6.98999977111816,0,0.670000016689301,0.219999998807907,6.09000015258789,0,8,5,241,745,3006,2016-05-05,1,414,428,Thursday,4,FALSE,0.9672897196261683,Somewhat Active,254,695,0.36546762589928056,"[7.5e+03,1e+04)"
4702921684,5/6/2016,6943,5.63000011444092,5.63000011444092,0,0.0799999982118607,0.660000026226044,4.86999988555908,0,1,16,207,682,2859,2016-05-06,1,404,449,Friday,5,FALSE,0.8997772828507795,Low Active,224,758,0.2955145118733509,"[5e+03,7.5e+03)"
4702921684,5/7/2016,14370,11.6499996185303,11.6499996185303,0,0.370000004768372,2.30999994277954,8.97000026702881,0,5,46,439,577,3683,2016-05-07,2,1040,1086,Saturday,6,TRUE,0.9576427255985267,Highly Active,490,863,0.5677867902665121,"[1.25e+04,1.5e+04)"
4702921684,5/8/2016,12857,10.4300003051758,10.4300003051758,0,0.680000007152557,6.21000003814697,3.53999996185303,0,9,125,192,1019,3287,2016-05-08,NA,NA,NA,Sunday,7,TRUE,NA,Highly Active,326,421,0.7743467933491687,"[1.25e+04,1.5e+04)"
4702921684,5/9/2016,8232,6.67999982833862,6.67999982833862,0,0,0.569999992847443,6.09999990463257,0,0,12,253,746,2990,2016-05-09,1,435,458,Monday,1,FALSE,0.9497816593886463,Somewhat Active,265,694,0.3818443804034582,"[7.5e+03,1e+04)"
4702921684,5/10/2016,10613,8.60999965667725,8.60999965667725,0,0.0799999982118607,1.87999999523163,6.65000009536743,0,1,37,262,701,3172,2016-05-10,1,416,431,Tuesday,2,FALSE,0.9651972157772621,Active,300,739,0.4059539918809202,"[1e+04,1.25e+04)"
4702921684,5/11/2016,9810,7.96000003814697,7.96000003814697,0,0.779999971389771,2.16000008583069,4.98000001907349,0,10,41,235,784,3069,2016-05-11,1,354,366,Wednesday,3,FALSE,0.9672131147540983,Somewhat Active,286,656,0.43597560975609756,"[7.5e+03,1e+04)"
4702921684,5/12/2016,2752,2.23000001907349,2.23000001907349,0,0,0,2.23000001907349,0,0,0,68,241,1240,2016-05-12,1,404,442,Thursday,4,FALSE,0.9140271493212669,Sedentary,68,1199,0.0567139282735613,"[2.5e+03,5e+03)"
5553957443,4/12/2016,11596,7.57000017166138,7.57000017166138,0,1.37000000476837,0.790000021457672,5.40999984741211,0,19,13,277,767,2026,2016-04-12,1,441,464,Tuesday,2,FALSE,0.9504310344827587,Active,309,673,0.4591381872213967,"[1e+04,1.25e+04)"
5553957443,4/13/2016,4832,3.16000008583069,3.16000008583069,0,0,0,3.16000008583069,0,0,0,226,647,1718,2016-04-13,2,455,488,Wednesday,3,FALSE,0.9323770491803278,Sedentary,226,793,0.2849936948297604,"[2.5e+03,5e+03)"
5553957443,4/14/2016,17022,11.1199998855591,11.1199998855591,0,4,2.45000004768372,4.67000007629395,0,61,41,256,693,2324,2016-04-14,1,357,418,Thursday,4,FALSE,0.854066985645933,Highly Active,358,747,0.47925033467202144,"[1.5e+04,1.75e+04)"
5553957443,4/15/2016,16556,10.8599996566772,10.8599996566772,0,4.15999984741211,1.98000001907349,4.71000003814697,0,58,38,239,689,2254,2016-04-15,1,377,409,Friday,5,FALSE,0.921760391198044,Highly Active,335,751,0.44607190412782954,"[1.5e+04,1.75e+04)"
5553957443,4/16/2016,5771,3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,288,521,1831,2016-04-16,2,651,686,Saturday,6,TRUE,0.9489795918367347,Low Active,288,919,0.3133841131664853,"[5e+03,7.5e+03)"
5553957443,4/17/2016,655,0.430000007152557,0.430000007152557,0,0,0,0.430000007152557,0,0,0,46,943,1397,2016-04-17,1,350,402,Sunday,7,TRUE,0.8706467661691543,Sedentary,46,497,0.0925553319919517,"[0,2.5e+03)"
5553957443,4/18/2016,3727,2.4300000667572,2.4300000667572,0,0,0,2.4300000667572,0,0,0,206,622,1683,2016-04-18,2,520,541,Monday,1,FALSE,0.9611829944547134,Sedentary,206,818,0.25183374083129584,"[2.5e+03,5e+03)"
5553957443,4/19/2016,15482,10.1099996566772,10.1099996566772,0,4.28000020980835,1.6599999666214,4.17999982833862,0,69,28,249,756,2284,2016-04-19,1,357,410,Tuesday,2,FALSE,0.8707317073170732,Highly Active,346,684,0.5058479532163743,"[1.5e+04,1.75e+04)"
5553957443,4/20/2016,2713,1.76999998092651,1.76999998092651,0,0,0,1.76999998092651,0,0,0,148,598,1570,2016-04-20,1,658,678,Wednesday,3,FALSE,0.9705014749262537,Sedentary,148,842,0.17577197149643706,"[2.5e+03,5e+03)"
5553957443,4/21/2016,12346,8.0600004196167,8.0600004196167,0,2.95000004768372,2.16000008583069,2.96000003814697,0,47,42,177,801,2066,2016-04-21,1,399,431,Thursday,4,FALSE,0.925754060324826,Active,266,639,0.4162754303599374,"[1e+04,1.25e+04)"
5553957443,4/22/2016,11682,7.63000011444092,7.63000011444092,0,1.37999999523163,0.629999995231628,5.59999990463257,0,25,16,270,781,2105,2016-04-22,1,322,353,Friday,5,FALSE,0.9121813031161473,Active,311,659,0.47192716236722304,"[1e+04,1.25e+04)"
5553957443,4/23/2016,4112,2.69000005722046,2.69000005722046,0,0,0,2.6800000667572,0,0,0,272,443,1776,2016-04-23,2,631,725,Saturday,6,TRUE,0.8703448275862069,Sedentary,272,997,0.2728184553660983,"[2.5e+03,5e+03)"
5553957443,4/24/2016,1807,1.17999994754791,1.17999994754791,0,0,0,1.17999994754791,0,0,0,104,582,1507,2016-04-24,2,553,640,Sunday,7,TRUE,0.8640625,Sedentary,104,858,0.12121212121212122,"[0,2.5e+03)"
5553957443,4/25/2016,10946,7.19000005722046,7.19000005722046,0,2.9300000667572,0.569999992847443,3.69000005722046,0,51,11,201,732,2033,2016-04-25,1,433,468,Monday,1,FALSE,0.9252136752136753,Active,263,708,0.3714689265536723,"[1e+04,1.25e+04)"
5553957443,4/26/2016,11886,7.76000022888184,7.76000022888184,0,2.36999988555908,0.930000007152557,4.46000003814697,0,40,18,238,750,2093,2016-04-26,1,412,453,Tuesday,2,FALSE,0.9094922737306843,Active,296,690,0.4289855072463768,"[1e+04,1.25e+04)"
5553957443,4/27/2016,10538,6.88000011444092,6.88000011444092,0,1.13999998569489,1,4.73999977111816,0,16,16,206,745,1922,2016-04-27,1,347,391,Wednesday,3,FALSE,0.887468030690537,Active,238,695,0.3424460431654676,"[1e+04,1.25e+04)"
5553957443,4/28/2016,11393,7.63000011444092,7.63000011444092,0,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,1999,2016-04-28,1,421,457,Thursday,4,FALSE,0.9212253829321663,Active,227,713,0.31837307152875177,"[1e+04,1.25e+04)"
5553957443,4/29/2016,12764,8.32999992370605,8.32999992370605,0,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,2169,2016-04-29,1,450,495,Friday,5,FALSE,0.9090909090909091,Highly Active,331,731,0.4528043775649795,"[1.25e+04,1.5e+04)"
5553957443,4/30/2016,1202,0.779999971389771,0.779999971389771,0,0,0,0.779999971389771,0,0,0,84,506,1463,2016-04-30,2,775,843,Saturday,6,TRUE,0.9193357058125742,Sedentary,84,934,0.08993576017130621,"[0,2.5e+03)"
5553957443,5/1/2016,5164,3.36999988555908,3.36999988555908,0,0,0,3.36999988555908,0,0,0,237,436,1747,2016-05-01,2,622,686,Sunday,7,TRUE,0.9067055393586005,Low Active,237,1004,0.2360557768924303,"[5e+03,7.5e+03)"
5553957443,5/2/2016,9769,6.38000011444092,6.38000011444092,0,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,1996,2016-05-02,1,409,471,Monday,1,FALSE,0.8683651804670913,Somewhat Active,259,716,0.361731843575419,"[7.5e+03,1e+04)"
5553957443,5/3/2016,12848,8.39000034332275,8.39000034332275,0,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,2116,2016-05-03,1,380,429,Tuesday,2,FALSE,0.8857808857808858,Highly Active,302,628,0.48089171974522293,"[1.25e+04,1.5e+04)"
5553957443,5/4/2016,4249,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,224,651,1698,2016-05-04,1,447,470,Wednesday,3,FALSE,0.951063829787234,Sedentary,224,789,0.28390367553865653,"[2.5e+03,5e+03)"
5553957443,5/5/2016,14331,9.51000022888184,9.51000022888184,0,3.4300000667572,1.6599999666214,4.42999982833862,0,44,29,241,692,2156,2016-05-05,1,419,464,Thursday,4,FALSE,0.9030172413793104,Highly Active,314,748,0.4197860962566845,"[1.25e+04,1.5e+04)"
5553957443,5/6/2016,9632,6.28999996185303,6.28999996185303,0,1.51999998092651,0.540000021457672,4.23000001907349,0,21,9,229,761,1916,2016-05-06,1,400,434,Friday,5,FALSE,0.9216589861751152,Somewhat Active,259,679,0.38144329896907214,"[7.5e+03,1e+04)"
5553957443,5/7/2016,1868,1.22000002861023,1.22000002861023,0,0,0,1.22000002861023,0,0,0,96,902,1494,2016-05-07,1,442,470,Saturday,6,TRUE,0.9404255319148936,Sedentary,96,538,0.17843866171003717,"[0,2.5e+03)"
5553957443,5/8/2016,6083,4,4,0,0.219999998807907,0.469999998807907,3.29999995231628,0,3,8,210,505,1762,2016-05-08,1,568,608,Sunday,7,TRUE,0.9342105263157895,Low Active,221,935,0.23636363636363636,"[5e+03,7.5e+03)"
5553957443,5/9/2016,11611,7.57999992370605,7.57999992370605,0,2.13000011444092,0.889999985694885,4.55999994277954,0,59,22,251,667,2272,2016-05-09,1,453,494,Monday,1,FALSE,0.917004048582996,Active,332,773,0.4294954721862872,"[1e+04,1.25e+04)"
5553957443,5/10/2016,16358,10.710000038147,10.710000038147,0,3.86999988555908,1.61000001430511,5.19999980926514,0,61,40,265,707,2335,2016-05-10,1,418,443,Tuesday,2,FALSE,0.9435665914221218,Highly Active,366,733,0.49931787175989084,"[1.5e+04,1.75e+04)"
5553957443,5/11/2016,4926,3.22000002861023,3.22000002861023,0,0,0,3.22000002861023,0,0,0,195,628,1693,2016-05-11,1,463,486,Wednesday,3,FALSE,0.9526748971193416,Sedentary,195,812,0.24014778325123154,"[2.5e+03,5e+03)"
5553957443,5/12/2016,3121,2.03999996185303,2.03999996185303,0,0.579999983310699,0.400000005960464,1.05999994277954,0,8,6,48,222,741,2016-05-12,1,438,475,Thursday,4,FALSE,0.9221052631578948,Sedentary,62,1218,0.05090311986863711,"[2.5e+03,5e+03)"
5577150313,4/12/2016,8135,6.07999992370605,6.07999992370605,0,3.59999990463257,0.379999995231628,2.09999990463257,0,86,16,140,728,3405,2016-04-12,1,419,438,Tuesday,2,FALSE,0.95662100456621,Somewhat Active,242,712,0.3398876404494382,"[7.5e+03,1e+04)"
5577150313,4/13/2016,5077,3.78999996185303,3.78999996185303,0,0.319999992847443,0.219999998807907,3.25,0,15,11,144,776,2551,2016-04-13,1,432,458,Wednesday,3,FALSE,0.9432314410480349,Low Active,170,664,0.2560240963855422,"[5e+03,7.5e+03)"
5577150313,4/14/2016,8596,6.42000007629395,6.42000007629395,0,3.32999992370605,0.310000002384186,2.77999997138977,0,118,30,176,662,4022,2016-04-14,1,477,497,Thursday,4,FALSE,0.959758551307847,Somewhat Active,324,778,0.41645244215938304,"[7.5e+03,1e+04)"
5577150313,4/15/2016,12087,9.07999992370605,9.07999992370605,0,3.92000007629395,1.60000002384186,3.55999994277954,0,115,54,199,695,4005,2016-04-15,1,392,413,Friday,5,FALSE,0.9491525423728814,Active,368,745,0.49395973154362416,"[1e+04,1.25e+04)"
5577150313,4/16/2016,14269,10.6599998474121,10.6599998474121,0,6.6399998664856,1.27999997138977,2.73000001907349,0,184,56,158,472,4274,2016-04-16,1,406,445,Saturday,6,TRUE,0.9123595505617977,Highly Active,398,968,0.41115702479338845,"[1.25e+04,1.5e+04)"
5577150313,4/17/2016,12231,9.14000034332275,9.14000034332275,0,5.98000001907349,0.829999983310699,2.3199999332428,0,200,37,159,525,4552,2016-04-17,1,549,583,Sunday,7,TRUE,0.9416809605488851,Active,396,915,0.43278688524590164,"[1e+04,1.25e+04)"
5577150313,4/18/2016,9893,7.3899998664856,7.3899998664856,0,4.8600001335144,0.720000028610229,1.82000005245209,0,114,32,130,623,3625,2016-04-18,1,527,553,Monday,1,FALSE,0.9529837251356239,Somewhat Active,276,817,0.3378212974296206,"[7.5e+03,1e+04)"
5577150313,4/19/2016,12574,9.42000007629395,9.42000007629395,0,7.01999998092651,0.639999985694885,1.75999999046326,0,108,23,111,733,3501,2016-04-19,1,449,465,Tuesday,2,FALSE,0.9655913978494624,Highly Active,242,707,0.3422913719943423,"[1.25e+04,1.5e+04)"
5577150313,4/20/2016,8330,6.21999979019165,6.21999979019165,0,4.11999988555908,0.340000003576279,1.75999999046326,0,87,16,113,773,3192,2016-04-20,1,447,480,Wednesday,3,FALSE,0.93125,Somewhat Active,216,667,0.3238380809595202,"[7.5e+03,1e+04)"
5577150313,4/21/2016,10830,8.09000015258789,8.09000015258789,0,3.65000009536743,1.6599999666214,2.77999997138977,0,110,74,175,670,4018,2016-04-21,1,414,437,Thursday,4,FALSE,0.9473684210526315,Active,359,770,0.4662337662337662,"[1e+04,1.25e+04)"
5577150313,4/22/2016,9172,6.84999990463257,6.84999990463257,0,2.42000007629395,0.790000021457672,3.29999995231628,0,62,30,200,823,3329,2016-04-22,1,338,366,Friday,5,FALSE,0.9234972677595629,Somewhat Active,292,617,0.473257698541329,"[7.5e+03,1e+04)"
5577150313,4/23/2016,7638,5.71000003814697,5.71000003814697,0,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,3152,2016-04-23,1,384,402,Saturday,6,TRUE,0.9552238805970149,Somewhat Active,271,813,0.3333333333333333,"[7.5e+03,1e+04)"
5577150313,4/24/2016,15764,11.7799997329712,11.7799997329712,0,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,4392,2016-04-24,1,543,615,Sunday,7,TRUE,0.8829268292682927,Highly Active,416,1015,0.4098522167487685,"[1.5e+04,1.75e+04)"
5577150313,4/25/2016,6393,4.78000020980835,4.78000020980835,0,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,3374,2016-04-25,1,421,461,Monday,1,FALSE,0.913232104121475,Low Active,313,697,0.4490674318507891,"[5e+03,7.5e+03)"
5577150313,4/26/2016,5325,3.98000001907349,3.98000001907349,0,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,3088,2016-04-26,1,354,377,Tuesday,2,FALSE,0.9389920424403183,Low Active,251,681,0.368575624082232,"[5e+03,7.5e+03)"
